id,value,category,priority,timestamp,metadata
point_025433,25433,category_13,low,1756824503.6425085,Generated point 25433
point_025434,25434,category_14,medium,1756824503.6425219,Generated point 25434
point_025435,25435,category_15,low,1756824503.6425362,Generated point 25435
point_025436,25436,category_16,low,1756824503.6425498,Generated point 25436
point_025437,25437,category_17,high,1756824503.6425636,Generated point 25437
point_025438,25438,category_18,low,1756824503.6425765,Generated point 25438
point_025439,25439,category_19,low,1756824503.6425905,Generated point 25439
point_025440,25440,category_0,low,1756824503.642605,Generated point 25440
point_025441,25441,category_1,high,1756824503.6426172,Generated point 25441
point_025442,25442,category_2,low,1756824503.6426318,Generated point 25442
point_025443,25443,category_3,medium,1756824503.6426446,Generated point 25443
point_025444,25444,category_4,low,1756824503.6426587,Generated point 25444
point_025445,25445,category_5,low,1756824503.6426718,Generated point 25445
point_025446,25446,category_6,low,1756824503.6426861,Generated point 25446
point_025447,25447,category_7,low,1756824503.6426992,Generated point 25447
point_025448,25448,category_8,low,1756824503.6427126,Generated point 25448
point_025449,25449,category_9,low,1756824503.6427264,Generated point 25449
point_025450,25450,category_10,high,1756824503.6427402,Generated point 25450
point_025451,25451,category_11,medium,1756824503.6427546,Generated point 25451
point_025452,25452,category_12,high,1756824503.6427689,Generated point 25452
point_025453,25453,category_13,low,1756824503.6427827,Generated point 25453
point_025454,25454,category_14,high,1756824503.6427972,Generated point 25454
point_025455,25455,category_15,low,1756824503.6428113,Generated point 25455
point_025456,25456,category_16,high,1756824503.6428251,Generated point 25456
point_025457,25457,category_17,high,1756824503.642839,Generated point 25457
point_025458,25458,category_18,high,1756824503.6428528,Generated point 25458
point_025459,25459,category_19,low,1756824503.6428711,Generated point 25459
point_025460,25460,category_0,low,1756824503.6428852,Generated point 25460
point_025461,25461,category_1,low,1756824503.6428993,Generated point 25461
point_025462,25462,category_2,medium,1756824503.642913,Generated point 25462
point_025463,25463,category_3,medium,1756824503.6429257,Generated point 25463
point_025464,25464,category_4,high,1756824503.6429386,Generated point 25464
point_025465,25465,category_5,high,1756824503.6429644,Generated point 25465
point_025466,25466,category_6,high,1756824503.6429806,Generated point 25466
point_025467,25467,category_7,medium,1756824503.6429935,Generated point 25467
point_025468,25468,category_8,high,1756824503.6430051,Generated point 25468
point_025469,25469,category_9,low,1756824503.6430168,Generated point 25469
point_025470,25470,category_10,medium,1756824503.643029,Generated point 25470
point_025471,25471,category_11,medium,1756824503.643111,Generated point 25471
point_025472,25472,category_12,high,1756824503.6431377,Generated point 25472
point_025473,25473,category_13,high,1756824503.6431522,Generated point 25473
point_025474,25474,category_14,medium,1756824503.6431649,Generated point 25474
point_025475,25475,category_15,high,1756824503.6431773,Generated point 25475
point_025476,25476,category_16,high,1756824503.64319,Generated point 25476
point_025477,25477,category_17,low,1756824503.6432028,Generated point 25477
point_025478,25478,category_18,low,1756824503.6432226,Generated point 25478
point_025479,25479,category_19,medium,1756824503.643235,Generated point 25479
point_025480,25480,category_0,high,1756824503.6432524,Generated point 25480
point_025481,25481,category_1,high,1756824503.6432648,Generated point 25481
point_025482,25482,category_2,low,1756824503.6432776,Generated point 25482
point_025483,25483,category_3,medium,1756824503.6432903,Generated point 25483
point_025484,25484,category_4,low,1756824503.6433027,Generated point 25484
point_025485,25485,category_5,medium,1756824503.6433153,Generated point 25485
point_025486,25486,category_6,medium,1756824503.6433287,Generated point 25486
point_025487,25487,category_7,low,1756824503.643342,Generated point 25487
point_025488,25488,category_8,high,1756824503.6433547,Generated point 25488
point_025489,25489,category_9,high,1756824503.6433675,Generated point 25489
point_025490,25490,category_10,high,1756824503.643396,Generated point 25490
point_025491,25491,category_11,high,1756824503.6434104,Generated point 25491
point_025492,25492,category_12,high,1756824503.6434393,Generated point 25492
point_025493,25493,category_13,high,1756824503.6434507,Generated point 25493
point_025494,25494,category_14,low,1756824503.6434622,Generated point 25494
point_025495,25495,category_15,medium,1756824503.6434736,Generated point 25495
point_025496,25496,category_16,medium,1756824503.643486,Generated point 25496
point_025497,25497,category_17,low,1756824503.6434982,Generated point 25497
point_025498,25498,category_18,medium,1756824503.64351,Generated point 25498
point_025499,25499,category_19,high,1756824503.6435218,Generated point 25499
point_025500,25500,category_0,low,1756824503.6435332,Generated point 25500
point_025501,25501,category_1,medium,1756824503.6435456,Generated point 25501
point_025502,25502,category_2,low,1756824503.6435578,Generated point 25502
point_025503,25503,category_3,medium,1756824503.6435723,Generated point 25503
point_025504,25504,category_4,low,1756824503.6435843,Generated point 25504
point_025505,25505,category_5,medium,1756824503.643596,Generated point 25505
point_025506,25506,category_6,high,1756824503.6436083,Generated point 25506
point_025507,25507,category_7,low,1756824503.643628,Generated point 25507
point_025508,25508,category_8,high,1756824503.6436405,Generated point 25508
point_025509,25509,category_9,medium,1756824503.643654,Generated point 25509
point_025510,25510,category_10,medium,1756824503.6436665,Generated point 25510
point_025511,25511,category_11,high,1756824503.6436787,Generated point 25511
point_025512,25512,category_12,low,1756824503.643711,Generated point 25512
point_025513,25513,category_13,low,1756824503.6437232,Generated point 25513
point_025514,25514,category_14,high,1756824503.6437354,Generated point 25514
point_025515,25515,category_15,medium,1756824503.643747,Generated point 25515
point_025516,25516,category_16,medium,1756824503.64376,Generated point 25516
point_025517,25517,category_17,low,1756824503.6437721,Generated point 25517
point_025518,25518,category_18,low,1756824503.6437855,Generated point 25518
point_025519,25519,category_19,medium,1756824503.6438003,Generated point 25519
point_025520,25520,category_0,low,1756824503.643813,Generated point 25520
point_025521,25521,category_1,low,1756824503.6438248,Generated point 25521
point_025522,25522,category_2,low,1756824503.643837,Generated point 25522
point_025523,25523,category_3,medium,1756824503.6438496,Generated point 25523
point_025524,25524,category_4,high,1756824503.6438627,Generated point 25524
point_025525,25525,category_5,high,1756824503.6438754,Generated point 25525
point_025526,25526,category_6,high,1756824503.6438875,Generated point 25526
point_025527,25527,category_7,high,1756824503.6439004,Generated point 25527
point_025528,25528,category_8,low,1756824503.6439135,Generated point 25528
point_025529,25529,category_9,high,1756824503.6439266,Generated point 25529
point_025530,25530,category_10,high,1756824503.6439395,Generated point 25530
point_025531,25531,category_11,low,1756824503.6439683,Generated point 25531
point_025532,25532,category_12,low,1756824503.6440437,Generated point 25532
point_025533,25533,category_13,medium,1756824503.6440606,Generated point 25533
point_025534,25534,category_14,medium,1756824503.6440732,Generated point 25534
point_025535,25535,category_15,high,1756824503.6441185,Generated point 25535
point_025536,25536,category_16,low,1756824503.644142,Generated point 25536
point_025537,25537,category_17,high,1756824503.6441536,Generated point 25537
point_025538,25538,category_18,low,1756824503.644166,Generated point 25538
point_025539,25539,category_19,high,1756824503.644178,Generated point 25539
point_025540,25540,category_0,medium,1756824503.6441908,Generated point 25540
point_025541,25541,category_1,low,1756824503.644203,Generated point 25541
point_025542,25542,category_2,medium,1756824503.6442158,Generated point 25542
point_025543,25543,category_3,high,1756824503.6442475,Generated point 25543
point_025544,25544,category_4,medium,1756824503.6442614,Generated point 25544
point_025545,25545,category_5,high,1756824503.6442738,Generated point 25545
point_025546,25546,category_6,medium,1756824503.6442876,Generated point 25546
point_025547,25547,category_7,low,1756824503.6443007,Generated point 25547
point_025548,25548,category_8,high,1756824503.644313,Generated point 25548
point_025549,25549,category_9,high,1756824503.644327,Generated point 25549
point_025550,25550,category_10,medium,1756824503.6443398,Generated point 25550
point_025551,25551,category_11,medium,1756824503.6443524,Generated point 25551
point_025552,25552,category_12,medium,1756824503.6443648,Generated point 25552
point_025553,25553,category_13,low,1756824503.6443777,Generated point 25553
point_025554,25554,category_14,low,1756824503.6443903,Generated point 25554
point_025555,25555,category_15,medium,1756824503.6444032,Generated point 25555
point_025556,25556,category_16,high,1756824503.644416,Generated point 25556
point_025557,25557,category_17,high,1756824503.6444297,Generated point 25557
point_025558,25558,category_18,low,1756824503.6444428,Generated point 25558
point_025559,25559,category_19,low,1756824503.6444561,Generated point 25559
point_025560,25560,category_0,low,1756824503.6444705,Generated point 25560
point_025561,25561,category_1,high,1756824503.644484,Generated point 25561
point_025562,25562,category_2,high,1756824503.644497,Generated point 25562
point_025563,25563,category_3,low,1756824503.6445272,Generated point 25563
point_025564,25564,category_4,medium,1756824503.6445408,Generated point 25564
point_025565,25565,category_5,medium,1756824503.6445546,Generated point 25565
point_025566,25566,category_6,low,1756824503.644585,Generated point 25566
point_025567,25567,category_7,medium,1756824503.6446142,Generated point 25567
point_025568,25568,category_8,medium,1756824503.644627,Generated point 25568
point_025569,25569,category_9,medium,1756824503.64464,Generated point 25569
point_025570,25570,category_10,high,1756824503.6446528,Generated point 25570
point_025571,25571,category_11,medium,1756824503.6446657,Generated point 25571
point_025572,25572,category_12,high,1756824503.6446958,Generated point 25572
point_025573,25573,category_13,medium,1756824503.6447098,Generated point 25573
point_025574,25574,category_14,medium,1756824503.6447237,Generated point 25574
point_025575,25575,category_15,high,1756824503.6447368,Generated point 25575
point_025576,25576,category_16,high,1756824503.64475,Generated point 25576
point_025577,25577,category_17,low,1756824503.644763,Generated point 25577
point_025578,25578,category_18,medium,1756824503.6447756,Generated point 25578
point_025579,25579,category_19,high,1756824503.6447887,Generated point 25579
point_025580,25580,category_0,high,1756824503.6448019,Generated point 25580
point_025581,25581,category_1,high,1756824503.6448147,Generated point 25581
point_025582,25582,category_2,low,1756824503.644828,Generated point 25582
point_025583,25583,category_3,medium,1756824503.6448412,Generated point 25583
point_025584,25584,category_4,high,1756824503.6448553,Generated point 25584
point_025585,25585,category_5,high,1756824503.6448693,Generated point 25585
point_025586,25586,category_6,low,1756824503.6449003,Generated point 25586
point_025587,25587,category_7,medium,1756824503.6449134,Generated point 25587
point_025588,25588,category_8,high,1756824503.644926,Generated point 25588
point_025589,25589,category_9,medium,1756824503.644939,Generated point 25589
point_025590,25590,category_10,high,1756824503.6449525,Generated point 25590
point_025591,25591,category_11,low,1756824503.644984,Generated point 25591
point_025592,25592,category_12,high,1756824503.6449974,Generated point 25592
point_025593,25593,category_13,medium,1756824503.6450293,Generated point 25593
point_025594,25594,category_14,low,1756824503.6450589,Generated point 25594
point_025595,25595,category_15,medium,1756824503.645072,Generated point 25595
point_025596,25596,category_16,medium,1756824503.6451232,Generated point 25596
point_025597,25597,category_17,low,1756824503.6451397,Generated point 25597
point_025598,25598,category_18,medium,1756824503.6451542,Generated point 25598
point_025599,25599,category_19,low,1756824503.6451688,Generated point 25599
point_025600,25600,category_0,low,1756824503.6451824,Generated point 25600
point_025601,25601,category_1,low,1756824503.6451972,Generated point 25601
point_025602,25602,category_2,high,1756824503.6452112,Generated point 25602
point_025603,25603,category_3,high,1756824503.6452255,Generated point 25603
point_025604,25604,category_4,medium,1756824503.6452394,Generated point 25604
point_025605,25605,category_5,medium,1756824503.6452532,Generated point 25605
point_025606,25606,category_6,low,1756824503.6452656,Generated point 25606
point_025607,25607,category_7,low,1756824503.6452777,Generated point 25607
point_025608,25608,category_8,medium,1756824503.64529,Generated point 25608
point_025609,25609,category_9,medium,1756824503.6453042,Generated point 25609
point_025610,25610,category_10,low,1756824503.6453166,Generated point 25610
point_025611,25611,category_11,high,1756824503.6453285,Generated point 25611
point_025612,25612,category_12,low,1756824503.645341,Generated point 25612
point_025613,25613,category_13,medium,1756824503.645353,Generated point 25613
point_025614,25614,category_14,medium,1756824503.6453652,Generated point 25614
point_025615,25615,category_15,low,1756824503.6453776,Generated point 25615
point_025616,25616,category_16,low,1756824503.6453898,Generated point 25616
point_025617,25617,category_17,high,1756824503.6454017,Generated point 25617
point_025618,25618,category_18,medium,1756824503.6454163,Generated point 25618
point_025619,25619,category_19,medium,1756824503.6454287,Generated point 25619
point_025620,25620,category_0,high,1756824503.6454413,Generated point 25620
point_025621,25621,category_1,medium,1756824503.6454542,Generated point 25621
point_025622,25622,category_2,high,1756824503.6454663,Generated point 25622
point_025623,25623,category_3,low,1756824503.645479,Generated point 25623
point_025624,25624,category_4,low,1756824503.6455352,Generated point 25624
point_025625,25625,category_5,low,1756824503.6455889,Generated point 25625
point_025626,25626,category_6,medium,1756824503.6456013,Generated point 25626
point_025627,25627,category_7,medium,1756824503.6456354,Generated point 25627
point_025628,25628,category_8,low,1756824503.6456628,Generated point 25628
point_025629,25629,category_9,high,1756824503.645674,Generated point 25629
point_025630,25630,category_10,high,1756824503.6457083,Generated point 25630
point_025631,25631,category_11,low,1756824503.6457202,Generated point 25631
point_025632,25632,category_12,medium,1756824503.645748,Generated point 25632
point_025633,25633,category_13,low,1756824503.6457589,Generated point 25633
point_025634,25634,category_14,medium,1756824503.6457825,Generated point 25634
point_025635,25635,category_15,high,1756824503.6457937,Generated point 25635
point_025636,25636,category_16,high,1756824503.6458051,Generated point 25636
point_025637,25637,category_17,medium,1756824503.6458163,Generated point 25637
point_025638,25638,category_18,high,1756824503.6459644,Generated point 25638
point_025639,25639,category_19,high,1756824503.6459808,Generated point 25639
point_025640,25640,category_0,medium,1756824503.6459932,Generated point 25640
point_025641,25641,category_1,low,1756824503.6460047,Generated point 25641
point_025642,25642,category_2,low,1756824503.6460164,Generated point 25642
point_025643,25643,category_3,medium,1756824503.6460276,Generated point 25643
point_025644,25644,category_4,medium,1756824503.6460385,Generated point 25644
point_025645,25645,category_5,high,1756824503.6460497,Generated point 25645
point_025646,25646,category_6,low,1756824503.6460614,Generated point 25646
point_025647,25647,category_7,low,1756824503.6460724,Generated point 25647
point_025648,25648,category_8,medium,1756824503.6461012,Generated point 25648
point_025649,25649,category_9,medium,1756824503.6461122,Generated point 25649
point_025650,25650,category_10,low,1756824503.646124,Generated point 25650
point_025651,25651,category_11,high,1756824503.6461349,Generated point 25651
point_025652,25652,category_12,high,1756824503.6461463,Generated point 25652
point_025653,25653,category_13,high,1756824503.6461575,Generated point 25653
point_025654,25654,category_14,high,1756824503.6461685,Generated point 25654
point_025655,25655,category_15,high,1756824503.6461809,Generated point 25655
point_025656,25656,category_16,medium,1756824503.646192,Generated point 25656
point_025657,25657,category_17,medium,1756824503.646203,Generated point 25657
point_025658,25658,category_18,low,1756824503.6462147,Generated point 25658
point_025659,25659,category_19,medium,1756824503.646226,Generated point 25659
point_025660,25660,category_0,high,1756824503.646237,Generated point 25660
point_025661,25661,category_1,high,1756824503.6462507,Generated point 25661
point_025662,25662,category_2,high,1756824503.6462643,Generated point 25662
point_025663,25663,category_3,medium,1756824503.6462774,Generated point 25663
point_025664,25664,category_4,low,1756824503.6462905,Generated point 25664
point_025665,25665,category_5,high,1756824503.6463034,Generated point 25665
point_025666,25666,category_6,high,1756824503.6463172,Generated point 25666
point_025667,25667,category_7,low,1756824503.6463304,Generated point 25667
point_025668,25668,category_8,high,1756824503.6463435,Generated point 25668
point_025669,25669,category_9,high,1756824503.646357,Generated point 25669
point_025670,25670,category_10,low,1756824503.64637,Generated point 25670
point_025671,25671,category_11,high,1756824503.6463833,Generated point 25671
point_025672,25672,category_12,low,1756824503.6463966,Generated point 25672
point_025673,25673,category_13,medium,1756824503.6464105,Generated point 25673
point_025674,25674,category_14,medium,1756824503.6464245,Generated point 25674
point_025675,25675,category_15,medium,1756824503.6464381,Generated point 25675
point_025676,25676,category_16,high,1756824503.646452,Generated point 25676
point_025677,25677,category_17,medium,1756824503.6464655,Generated point 25677
point_025678,25678,category_18,low,1756824503.6464787,Generated point 25678
point_025679,25679,category_19,low,1756824503.6464927,Generated point 25679
point_025680,25680,category_0,medium,1756824503.6465058,Generated point 25680
point_025681,25681,category_1,high,1756824503.646519,Generated point 25681
point_025682,25682,category_2,low,1756824503.646532,Generated point 25682
point_025683,25683,category_3,high,1756824503.646545,Generated point 25683
point_025684,25684,category_4,low,1756824503.646558,Generated point 25684
point_025685,25685,category_5,high,1756824503.6465707,Generated point 25685
point_025686,25686,category_6,high,1756824503.6465838,Generated point 25686
point_025687,25687,category_7,high,1756824503.6466014,Generated point 25687
point_025688,25688,category_8,high,1756824503.6466146,Generated point 25688
point_025689,25689,category_9,high,1756824503.6466277,Generated point 25689
point_025690,25690,category_10,low,1756824503.6466405,Generated point 25690
point_025691,25691,category_11,low,1756824503.6466544,Generated point 25691
point_025692,25692,category_12,high,1756824503.646668,Generated point 25692
point_025693,25693,category_13,medium,1756824503.6466815,Generated point 25693
point_025694,25694,category_14,medium,1756824503.646695,Generated point 25694
point_025695,25695,category_15,high,1756824503.6467083,Generated point 25695
point_025696,25696,category_16,medium,1756824503.6467228,Generated point 25696
point_025697,25697,category_17,low,1756824503.646735,Generated point 25697
point_025698,25698,category_18,low,1756824503.6467454,Generated point 25698
point_025699,25699,category_19,high,1756824503.6467574,Generated point 25699
point_025700,25700,category_0,medium,1756824503.6467707,Generated point 25700
point_025701,25701,category_1,medium,1756824503.6467843,Generated point 25701
point_025702,25702,category_2,high,1756824503.646798,Generated point 25702
point_025703,25703,category_3,low,1756824503.6468132,Generated point 25703
point_025704,25704,category_4,low,1756824503.646827,Generated point 25704
point_025705,25705,category_5,low,1756824503.6468399,Generated point 25705
point_025706,25706,category_6,high,1756824503.646853,Generated point 25706
point_025707,25707,category_7,high,1756824503.6468658,Generated point 25707
point_025708,25708,category_8,medium,1756824503.6468792,Generated point 25708
point_025709,25709,category_9,high,1756824503.6468925,Generated point 25709
point_025710,25710,category_10,low,1756824503.6469061,Generated point 25710
point_025711,25711,category_11,high,1756824503.6469195,Generated point 25711
point_025712,25712,category_12,medium,1756824503.646933,Generated point 25712
point_025713,25713,category_13,medium,1756824503.646946,Generated point 25713
point_025714,25714,category_14,low,1756824503.646959,Generated point 25714
point_025715,25715,category_15,medium,1756824503.6469743,Generated point 25715
point_025716,25716,category_16,high,1756824503.6469877,Generated point 25716
point_025717,25717,category_17,high,1756824503.6470013,Generated point 25717
point_025718,25718,category_18,high,1756824503.6470146,Generated point 25718
point_025719,25719,category_19,high,1756824503.647028,Generated point 25719
point_025720,25720,category_0,high,1756824503.647041,Generated point 25720
point_025721,25721,category_1,high,1756824503.6470542,Generated point 25721
point_025722,25722,category_2,high,1756824503.6470673,Generated point 25722
point_025723,25723,category_3,low,1756824503.6471057,Generated point 25723
point_025724,25724,category_4,medium,1756824503.6471205,Generated point 25724
point_025725,25725,category_5,low,1756824503.647134,Generated point 25725
point_025726,25726,category_6,high,1756824503.6471472,Generated point 25726
point_025727,25727,category_7,low,1756824503.6471605,Generated point 25727
point_025728,25728,category_8,high,1756824503.647174,Generated point 25728
point_025729,25729,category_9,medium,1756824503.6471868,Generated point 25729
point_025730,25730,category_10,medium,1756824503.64724,Generated point 25730
point_025731,25731,category_11,low,1756824503.6472604,Generated point 25731
point_025732,25732,category_12,medium,1756824503.6472726,Generated point 25732
point_025733,25733,category_13,medium,1756824503.647342,Generated point 25733
point_025734,25734,category_14,low,1756824503.6473622,Generated point 25734
point_025735,25735,category_15,low,1756824503.6473742,Generated point 25735
point_025736,25736,category_16,medium,1756824503.6473863,Generated point 25736
point_025737,25737,category_17,high,1756824503.6473982,Generated point 25737
point_025738,25738,category_18,low,1756824503.6474094,Generated point 25738
point_025739,25739,category_19,medium,1756824503.6474228,Generated point 25739
point_025740,25740,category_0,low,1756824503.6474369,Generated point 25740
point_025741,25741,category_1,medium,1756824503.6474495,Generated point 25741
point_025742,25742,category_2,high,1756824503.6474628,Generated point 25742
point_025743,25743,category_3,high,1756824503.6474762,Generated point 25743
point_025744,25744,category_4,high,1756824503.6475415,Generated point 25744
point_025745,25745,category_5,low,1756824503.6475587,Generated point 25745
point_025746,25746,category_6,medium,1756824503.6475723,Generated point 25746
point_025747,25747,category_7,high,1756824503.6475859,Generated point 25747
point_025748,25748,category_8,medium,1756824503.6475992,Generated point 25748
point_025749,25749,category_9,low,1756824503.647612,Generated point 25749
point_025750,25750,category_10,high,1756824503.6476257,Generated point 25750
point_025751,25751,category_11,high,1756824503.6476393,Generated point 25751
point_025752,25752,category_12,high,1756824503.6476529,Generated point 25752
point_025753,25753,category_13,low,1756824503.6476662,Generated point 25753
point_025754,25754,category_14,high,1756824503.6476796,Generated point 25754
point_025755,25755,category_15,medium,1756824503.647693,Generated point 25755
point_025756,25756,category_16,high,1756824503.647706,Generated point 25756
point_025757,25757,category_17,medium,1756824503.6477196,Generated point 25757
point_025758,25758,category_18,high,1756824503.6477332,Generated point 25758
point_025759,25759,category_19,medium,1756824503.6477466,Generated point 25759
point_025760,25760,category_0,medium,1756824503.6477597,Generated point 25760
point_025761,25761,category_1,high,1756824503.6477735,Generated point 25761
point_025762,25762,category_2,high,1756824503.6477904,Generated point 25762
point_025763,25763,category_3,high,1756824503.6478035,Generated point 25763
point_025764,25764,category_4,high,1756824503.6478167,Generated point 25764
point_025765,25765,category_5,low,1756824503.64783,Generated point 25765
point_025766,25766,category_6,medium,1756824503.6478431,Generated point 25766
point_025767,25767,category_7,medium,1756824503.6478567,Generated point 25767
point_025768,25768,category_8,medium,1756824503.6478703,Generated point 25768
point_025769,25769,category_9,low,1756824503.6478834,Generated point 25769
point_025770,25770,category_10,low,1756824503.647897,Generated point 25770
point_025771,25771,category_11,low,1756824503.6479104,Generated point 25771
point_025772,25772,category_12,high,1756824503.6479592,Generated point 25772
point_025773,25773,category_13,medium,1756824503.6479733,Generated point 25773
point_025774,25774,category_14,low,1756824503.647988,Generated point 25774
point_025775,25775,category_15,low,1756824503.6480014,Generated point 25775
point_025776,25776,category_16,medium,1756824503.648016,Generated point 25776
point_025777,25777,category_17,medium,1756824503.6480303,Generated point 25777
point_025778,25778,category_18,low,1756824503.6480448,Generated point 25778
point_025779,25779,category_19,high,1756824503.6480594,Generated point 25779
point_025780,25780,category_0,low,1756824503.6481643,Generated point 25780
point_025781,25781,category_1,medium,1756824503.6481915,Generated point 25781
point_025782,25782,category_2,low,1756824503.6482062,Generated point 25782
point_025783,25783,category_3,low,1756824503.6482193,Generated point 25783
point_025784,25784,category_4,low,1756824503.6482325,Generated point 25784
point_025785,25785,category_5,medium,1756824503.648246,Generated point 25785
point_025786,25786,category_6,low,1756824503.6482594,Generated point 25786
point_025787,25787,category_7,low,1756824503.648272,Generated point 25787
point_025788,25788,category_8,medium,1756824503.6482856,Generated point 25788
point_025789,25789,category_9,low,1756824503.648316,Generated point 25789
point_025790,25790,category_10,low,1756824503.6483295,Generated point 25790
point_025791,25791,category_11,medium,1756824503.6483588,Generated point 25791
point_025792,25792,category_12,low,1756824503.6483788,Generated point 25792
point_025793,25793,category_13,low,1756824503.6483927,Generated point 25793
point_025794,25794,category_14,medium,1756824503.6484065,Generated point 25794
point_025795,25795,category_15,low,1756824503.64842,Generated point 25795
point_025796,25796,category_16,low,1756824503.6484334,Generated point 25796
point_025797,25797,category_17,medium,1756824503.6484475,Generated point 25797
point_025798,25798,category_18,low,1756824503.6484609,Generated point 25798
point_025799,25799,category_19,medium,1756824503.6484742,Generated point 25799
point_025800,25800,category_0,low,1756824503.6484873,Generated point 25800
point_025801,25801,category_1,medium,1756824503.648501,Generated point 25801
point_025802,25802,category_2,low,1756824503.648514,Generated point 25802
point_025803,25803,category_3,medium,1756824503.6485271,Generated point 25803
point_025804,25804,category_4,medium,1756824503.648541,Generated point 25804
point_025805,25805,category_5,high,1756824503.6485543,Generated point 25805
point_025806,25806,category_6,low,1756824503.6485682,Generated point 25806
point_025807,25807,category_7,low,1756824503.648581,Generated point 25807
point_025808,25808,category_8,medium,1756824503.6485944,Generated point 25808
point_025809,25809,category_9,high,1756824503.6486275,Generated point 25809
point_025810,25810,category_10,medium,1756824503.6486416,Generated point 25810
point_025811,25811,category_11,high,1756824503.648671,Generated point 25811
point_025812,25812,category_12,low,1756824503.6486847,Generated point 25812
point_025813,25813,category_13,low,1756824503.6487,Generated point 25813
point_025814,25814,category_14,high,1756824503.6487303,Generated point 25814
point_025815,25815,category_15,medium,1756824503.648744,Generated point 25815
point_025816,25816,category_16,low,1756824503.6487582,Generated point 25816
point_025817,25817,category_17,medium,1756824503.648772,Generated point 25817
point_025818,25818,category_18,high,1756824503.6488018,Generated point 25818
point_025819,25819,category_19,low,1756824503.6488154,Generated point 25819
point_025820,25820,category_0,low,1756824503.6488287,Generated point 25820
point_025821,25821,category_1,high,1756824503.6488435,Generated point 25821
point_025822,25822,category_2,medium,1756824503.648857,Generated point 25822
point_025823,25823,category_3,low,1756824503.6488702,Generated point 25823
point_025824,25824,category_4,high,1756824503.6488833,Generated point 25824
point_025825,25825,category_5,high,1756824503.6488967,Generated point 25825
point_025826,25826,category_6,low,1756824503.6489098,Generated point 25826
point_025827,25827,category_7,low,1756824503.6489232,Generated point 25827
point_025828,25828,category_8,medium,1756824503.6489363,Generated point 25828
point_025829,25829,category_9,high,1756824503.6489499,Generated point 25829
point_025830,25830,category_10,medium,1756824503.6489637,Generated point 25830
point_025831,25831,category_11,low,1756824503.6489768,Generated point 25831
point_025832,25832,category_12,medium,1756824503.6490073,Generated point 25832
point_025833,25833,category_13,medium,1756824503.6490214,Generated point 25833
point_025834,25834,category_14,high,1756824503.6490512,Generated point 25834
point_025835,25835,category_15,medium,1756824503.6490643,Generated point 25835
point_025836,25836,category_16,medium,1756824503.6491115,Generated point 25836
point_025837,25837,category_17,medium,1756824503.6491282,Generated point 25837
point_025838,25838,category_18,low,1756824503.649142,Generated point 25838
point_025839,25839,category_19,high,1756824503.649155,Generated point 25839
point_025840,25840,category_0,low,1756824503.649168,Generated point 25840
point_025841,25841,category_1,medium,1756824503.6491814,Generated point 25841
point_025842,25842,category_2,low,1756824503.649195,Generated point 25842
point_025843,25843,category_3,high,1756824503.649208,Generated point 25843
point_025844,25844,category_4,medium,1756824503.6492212,Generated point 25844
point_025845,25845,category_5,medium,1756824503.6492558,Generated point 25845
point_025846,25846,category_6,low,1756824503.6492696,Generated point 25846
point_025847,25847,category_7,high,1756824503.6492834,Generated point 25847
point_025848,25848,category_8,high,1756824503.6492975,Generated point 25848
point_025849,25849,category_9,low,1756824503.649311,Generated point 25849
point_025850,25850,category_10,medium,1756824503.649388,Generated point 25850
point_025851,25851,category_11,medium,1756824503.6494062,Generated point 25851
point_025852,25852,category_12,medium,1756824503.649421,Generated point 25852
point_025853,25853,category_13,high,1756824503.6494362,Generated point 25853
point_025854,25854,category_14,high,1756824503.6494508,Generated point 25854
point_025855,25855,category_15,medium,1756824503.6494803,Generated point 25855
point_025856,25856,category_16,high,1756824503.6494944,Generated point 25856
point_025857,25857,category_17,medium,1756824503.6495082,Generated point 25857
point_025858,25858,category_18,high,1756824503.649522,Generated point 25858
point_025859,25859,category_19,medium,1756824503.6495364,Generated point 25859
point_025860,25860,category_0,medium,1756824503.6495507,Generated point 25860
point_025861,25861,category_1,low,1756824503.6495645,Generated point 25861
point_025862,25862,category_2,medium,1756824503.6495771,Generated point 25862
point_025863,25863,category_3,medium,1756824503.6496832,Generated point 25863
point_025864,25864,category_4,medium,1756824503.6497092,Generated point 25864
point_025865,25865,category_5,high,1756824503.6498225,Generated point 25865
point_025866,25866,category_6,low,1756824503.6498408,Generated point 25866
point_025867,25867,category_7,medium,1756824503.6498559,Generated point 25867
point_025868,25868,category_8,medium,1756824503.6498697,Generated point 25868
point_025869,25869,category_9,low,1756824503.649883,Generated point 25869
point_025870,25870,category_10,high,1756824503.6498969,Generated point 25870
point_025871,25871,category_11,low,1756824503.649972,Generated point 25871
point_025872,25872,category_12,low,1756824503.650002,Generated point 25872
point_025873,25873,category_13,medium,1756824503.6500192,Generated point 25873
point_025874,25874,category_14,low,1756824503.6500347,Generated point 25874
point_025875,25875,category_15,high,1756824503.6500506,Generated point 25875
point_025876,25876,category_16,low,1756824503.650066,Generated point 25876
point_025877,25877,category_17,low,1756824503.65008,Generated point 25877
point_025878,25878,category_18,high,1756824503.6502342,Generated point 25878
point_025879,25879,category_19,low,1756824503.65025,Generated point 25879
point_025880,25880,category_0,low,1756824503.6502643,Generated point 25880
point_025881,25881,category_1,high,1756824503.6502805,Generated point 25881
